,country,technology,partner_count_avg,deg_centrality_avg,close_centrality_avg,bet_centrality_avg,page_rank_avg,local_partner_count_avg,local_deg_centrality_avg,local_close_centrality_avg,local_bet_centrality_avg,local_page_rank_avg,GMI_count,count,decile,decile_1stGMI_Sara
182,FI,H02K,6.0,0.25,0.25,0.0,0.04,6.0,0.25,0.25,0.0,0.04,1,25,8,8.0
183,FI,H01P,0.0,0.0,0.0,0.0,0.0277777815955264,0.0,0.0,0.0,0.0,0.0277777815955264,1,12,2,2.0
184,FI,A61B,2.0,0.0217391304347826,0.0217391304347826,0.0,0.0125944584382871,2.0,0.0217391304347826,0.0217391304347826,0.0,0.0125944584382871,1,93,4,4.0
185,FI,G06F,0.0,0.0,0.0,0.0,0.0011261261261261,0.0,0.0,0.0,0.0,0.0011261261261261,1,220,2,2.0
186,FI,F16L,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0294117647058823,1,10,6,6.0
187,FI,H01S,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,1,1.0
188,VE,H04L,0.0,0.0,0.0,0.0,0.0625004799999999,0.0,0.0,0.0,0.0,0.0625004799999999,1,4,4,4.0
189,VE,B01D,2.0,0.5,0.5,0.0,0.2,2.0,0.5,0.5,0.0,0.2,1,5,6,6.0
190,VE,C09K,0.0,0.0,0.0,0.0,0.0312502399999999,0.0,0.0,0.0,0.0,0.0312502399999999,1,8,4,4.0
191,VE,E21B,1.0,0.1666666666666666,0.1666666666666666,0.0,0.2173911076888424,1.0,0.1666666666666666,0.1666666666666666,0.0,0.2173911076888424,1,7,2,2.0
192,VE,G01N,4.0,0.5,0.5,0.0,0.1111111111111111,4.0,0.5,0.5,0.0,0.1111111111111111,1,9,4,4.0
193,NO,G02B,2.0,0.1333333333333333,0.1333333333333333,0.0,0.039473828125,2.0,0.1333333333333333,0.1333333333333333,0.0,0.0394738281249999,2,16,8,8.0
194,NO,F04D,0.0,0.0,0.0,0.0,0.0357148129374999,0.0,0.0,0.0,0.0,0.0357148129374999,1,8,9,9.0
195,NO,H02M,0.0,0.0,0.0,0.0,0.0588240380536049,0.0,0.0,0.0,0.0,0.0588240380536049,1,5,2,2.0
196,NO,F16C,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,8,8.0
197,NO,G01S,0.0,0.0,0.0,0.0,0.0400003708512036,0.0,0.0,0.0,0.0,0.0400003708512036,1,9,1,1.0
198,NO,F16L,0.0,0.0,0.0,0.0,0.0175443831717856,0.0,0.0,0.0,0.0,0.0175443831717856,1,21,1,1.0
199,NO,H04R,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,8,8.0
200,NO,F16H,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
201,NO,F04B,5.0,0.8333333333333333,0.8333333333333334,0.0,0.1612902815080694,5.0,0.8333333333333333,0.8333333333333334,0.0,0.1612902815080693,1,7,8,8.0
202,NO,H01M,5.0,0.5555555555555556,0.5555555555555556,0.0,0.1,5.0,0.5555555555555556,0.5555555555555556,0.0,0.1,1,10,10,10.0
203,NO,B65G,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,1,7,3,3.0
204,NO,F25J,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
205,NO,H02P,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,9,9.0
206,NO,G06T,0.5,0.03125,0.03125,0.0,0.0434782608696033,0.5,0.03125,0.03125,0.0,0.0434782608696033,2,17,3,3.0
207,NO,G01R,0.0,0.0,0.0,0.0,0.0714291905652481,0.0,0.0,0.0,0.0,0.0714291905652481,1,6,4,4.0
208,NO,C07C,2.0,0.1818181818181818,0.1818181818181818,0.0,0.1136361570009991,2.0,0.1818181818181818,0.1818181818181818,0.0,0.1136361570009991,1,12,6,6.0
209,NO,H04W,0.0,0.0,0.0,0.0,0.0500000000000021,0.0,0.0,0.0,0.0,0.0500000000000021,2,8,4,4.0
210,NO,A61K,6.0,0.073170731707317,0.073170731707317,0.0,0.0127877237851662,3.0,0.0365853658536585,0.048780487804878,0.0,0.009451731035397,4,83,3,3.0
211,NO,C22B,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1,5,2,2.0
212,NO,H04L,0.0,0.0,0.0,0.0,0.0085473143286646,0.0,0.0,0.0,0.0,0.0085473143286646,1,37,2,2.0
213,NO,B23K,3.0,0.2727272727272727,0.2727272727272727,0.0,0.0892857064471879,3.0,0.2727272727272727,0.2727272727272727,0.0,0.0892857064471879,1,12,10,10.0
214,NO,G07D,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,3,3.0
215,NO,B01J,1.0,0.0588235294117647,0.0588235294117647,0.0,0.0348838015885112,1.0,0.0588235294117647,0.0588235294117647,0.0,0.0348838015885112,2,18,9,9.0
216,NO,C08F,2.5,0.1,0.104,0.0,0.0391244525972111,2.5,0.1,0.104,0.0,0.0391244525972111,2,26,6,6.0
217,NO,E21B,3.0,0.0181818181818181,0.0181818181818181,0.0,0.0052265461626173,3.0,0.0181818181818181,0.0181818181818181,0.0,0.0052265461626173,2,166,1,1.0
218,NO,C12Q,0.0,0.0,0.0,0.0,0.052632296921306,0.0,0.0,0.0,0.0,0.052632296921306,1,7,5,5.0
219,NO,H04N,1.0,0.0666666666666666,0.12,0.0,0.0524668630353929,1.0,0.0666666666666666,0.12,0.0,0.0524668630353929,1,16,3,3.0
220,NO,B01D,0.0,0.0,0.0,0.0,0.0097091451037061,0.0,0.0,0.0,0.0,0.0097091451037061,1,31,4,4.0
221,NO,B63B,0.0,0.0,0.0,0.0,0.0037878791067582,0.0,0.0,0.0,0.0,0.0037878791067582,2,64,9,9.0
222,NO,D21C,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,5,5.0
223,NO,C04B,1.0,0.1666666666666666,0.1666666666666666,0.0,0.2173911076888424,1.0,0.1666666666666666,0.1666666666666666,0.0,0.2173911076888424,1,7,2,2.0
224,NO,G11B,0.0,0.0,0.0,0.0,0.0500000000000021,0.0,0.0,0.0,0.0,0.0500000000000021,1,8,2,2.0
225,NO,G01L,2.0,0.3333333333333333,0.3333333333333333,0.0,0.1851851131033779,2.0,0.3333333333333333,0.3333333333333333,0.0,0.1851851131033779,1,7,3,3.0
226,NO,A61N,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,9,9.0
227,NO,H01S,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,10,10.0
228,NO,A22C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2,2,2,2.0
229,NO,C07D,0.0,0.0,0.0,0.0,0.0208333333435733,0.0,0.0,0.0,0.0,0.0208333333435733,1,12,1,1.0
230,NO,B05B,0.0,0.0,0.0,0.0,0.0384616345069349,0.0,0.0,0.0,0.0,0.0384616345069349,1,6,8,8.0
231,NO,C07K,0.0,0.0,0.0,0.0,0.0067116116689998,0.0,0.0,0.0,0.0,0.0067116116689998,1,33,2,2.0
232,NO,A61F,0.0,0.0,0.0,0.0,0.0434785230815434,0.0,0.0,0.0,0.0,0.0434785230815434,1,7,4,4.0
233,NO,H01B,0.0,0.0,0.0,0.0,0.0769235460362902,0.0,0.0,0.0,0.0,0.0769235460362902,1,5,4,4.0
234,NO,H01R,0.0,0.0,0.0,0.0,0.0769235460362902,0.0,0.0,0.0,0.0,0.0769235460362902,1,5,2,2.0
235,NO,C12N,0.0,0.0,0.0,0.0,0.0185189127159016,0.0,0.0,0.0,0.0,0.0185189127159016,1,14,4,4.0
236,NO,H03K,0.0,0.0,0.0,0.0,0.0555558538171733,0.0,0.0,0.0,0.0,0.0555558538171733,1,6,10,10.0
237,NO,B32B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,5,5.0
238,NO,A61B,3.0,0.0967741935483871,0.0967741935483871,0.0043010752688172,0.0519145801098109,3.0,0.0967741935483871,0.0967741935483871,0.0043010752688172,0.0519145801098109,1,32,9,9.0
239,NO,C09K,0.0,0.0,0.0,0.0,0.0169493658366287,0.0,0.0,0.0,0.0,0.0169493658366287,1,15,2,2.0
240,NO,G07F,0.0,0.0,0.0,0.0,0.0384616345069349,0.0,0.0,0.0,0.0,0.0384616345069349,1,6,9,9.0
241,NO,A01K,0.0,0.0,0.0,0.0,0.0588244825271064,0.0,0.0,0.0,0.0,0.0588244825271064,1,9,6,6.0
242,NO,G01N,1.5,0.034090909090909,0.034090909090909,0.0,0.0295856903907069,1.5,0.034090909090909,0.034090909090909,0.0,0.0295856903907069,2,45,3,3.0
243,NO,G01F,0.0,0.0,0.0,0.0,0.0294120190268024,0.0,0.0,0.0,0.0,0.0294120190268024,1,10,4,4.0
244,NO,G06F,0.0,0.0,0.0,0.0,0.0052083347696501,0.0,0.0,0.0,0.0,0.0052083347696501,1,52,1,1.0
245,NO,G01V,1.0,0.0101010101010101,0.0134680134680134,0.0,0.0089285166077301,1.0,0.0101010101010101,0.0134680134680134,0.0,0.0089285166077301,1,100,1,1.0
246,NO,H01L,4.0,0.3333333333333333,0.3333333333333333,0.0,0.0877192607196756,4.0,0.3333333333333333,0.3333333333333333,0.0,0.0877192607196756,1,13,4,4.0
247,SC,A61M,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
248,SC,G06F,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,6,6.0
249,CO,A61F,1.0,0.1666666666666666,0.1666666666666666,0.0,0.1851851131033779,0.0,0.0,0.0,0.0,0.052632296921306,2,7,9,9.0
250,CO,A61K,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,4,4.0
251,SK,H04L,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
252,SK,G06F,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,1,1.0
253,NZ,H04W,0.0,0.0,0.0,0.0,0.0312502399999999,0.0,0.0,0.0,0.0,0.0312502399999999,1,8,4,4.0
254,NZ,E02F,0.0,0.0,0.0,0.0,0.0769235460362902,0.0,0.0,0.0,0.0,0.0769235460362902,1,5,4,4.0
255,NZ,A01H,9.0,0.9,0.9,0.0,0.0980392011790731,9.0,0.9,0.9,0.0,0.0980392011790731,1,11,7,7.0
256,NZ,B62B,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,3,3.0
257,NZ,G06F,0.0,0.0,0.0,0.0,0.016129642183577,0.0,0.0,0.0,0.0,0.016129642183577,1,22,1,1.0
258,NZ,A61B,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,1,6,5,5.0
259,NZ,E21B,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,4,4.0
260,NZ,G06Q,0.0,0.0,0.0,0.0,0.0285717618122422,0.0,0.0,0.0,0.0,0.0285717618122422,1,11,4,4.0
261,NZ,H04N,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,2,2.0
262,NZ,A63F,2.0,0.6666666666666666,0.6666666666666666,0.0,0.31249984,2.0,0.6666666666666666,0.6666666666666666,0.0,0.31249984,1,4,9,9.0
263,NZ,C07C,2.0,0.25,0.25,0.0,0.1111111111111111,2.0,0.25,0.25,0.0,0.1111111111111111,1,9,9,9.0
264,NZ,G06K,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,1,1.0
265,NZ,A61N,0.0,0.0,0.0,0.0,0.0625004799999999,0.0,0.0,0.0,0.0,0.0625004799999999,1,4,6,6.0
266,NZ,G01S,0.0,0.0,0.0,0.0,0.0625008226356489,0.0,0.0,0.0,0.0,0.0625008226356489,1,8,3,3.0
267,NZ,G10L,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
268,NZ,H02M,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1,4,5,5.0
269,NZ,G11B,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,8,8.0
270,NZ,G02B,2.0,0.3333333333333333,0.3333333333333333,0.0,0.1851851131033779,2.0,0.3333333333333333,0.3333333333333333,0.0,0.1851851131033779,1,7,5,5.0
271,NZ,G03F,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,3,3.0
272,NZ,C12P,4.0,0.6666666666666666,0.75,0.0,0.1267045335597686,4.0,0.6666666666666666,0.75,0.0,0.1267045335597686,1,7,3,3.0
273,NZ,H04B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,4,4.0
274,NZ,H01H,0.0,0.0,0.0,0.0,0.0625004799999999,0.0,0.0,0.0,0.0,0.0625004799999999,1,4,9,9.0
275,NZ,G01C,0.0,0.0,0.0,0.0,0.0416672259071999,0.0,0.0,0.0,0.0,0.0416672259071999,1,8,3,3.0
276,NZ,A47L,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,1,1.0
277,NZ,H04R,0.0,0.0,0.0,0.0,0.0476194566635519,0.0,0.0,0.0,0.0,0.0476194566635519,1,5,9,9.0
278,NZ,A63B,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1,5,1,1.0
279,NZ,C07D,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0140845070422535,1,15,3,3.0
280,NZ,H01M,2.0,0.25,0.25,0.0,0.1111111111111111,2.0,0.25,0.25,0.0,0.1111111111111111,1,9,5,5.0
281,NZ,G01N,1.0,0.0526315789473684,0.0526315789473684,0.0,0.0735291468470807,1.0,0.0526315789473684,0.0526315789473684,0.0,0.0735291468470807,1,20,5,5.0
282,NZ,A61F,1.0,0.25,0.25,0.0,0.238095135834112,1.0,0.25,0.25,0.0,0.238095135834112,1,5,2,2.0
283,NZ,C12N,6.0,0.1463414634146341,0.1602787456445993,0.0008130081300813,0.0266970695724096,6.0,0.1463414634146341,0.1602787456445993,0.0008130081300813,0.0266970695724096,2,42,4,4.0
284,NZ,G06T,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,6,6.0
285,NZ,H01R,5.0,1.0,1.0,0.0,0.1666666666666666,5.0,1.0,1.0,0.0,0.1666666666666666,1,6,10,10.0
286,NZ,B65D,7.0,0.35,0.35,0.0,0.0561796681055803,7.0,0.35,0.35,0.0,0.0561796681055803,1,21,4,4.0
287,NZ,A61K,0.0,0.0,0.0,0.0,0.0081969198177084,0.0,0.0,0.0,0.0,0.0081969198177084,1,30,5,5.0
288,NZ,B62K,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1,2,3,3.0
289,NZ,B65G,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,7,7.0
290,NZ,C07K,0.0,0.0,0.0,0.0,0.0142861724918331,0.0,0.0,0.0,0.0,0.0142861724918331,1,22,1,1.0
291,NZ,H01L,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,5,5.0
292,NZ,H04L,0.0,0.0,0.0,0.0,0.0217395128272508,0.0,0.0,0.0,0.0,0.0217395128272508,1,14,2,2.0
293,NZ,A61M,0.5,0.0131578947368421,0.0131578947368421,0.0,0.0179640718562874,0.5,0.0131578947368421,0.0131578947368421,0.0,0.0179640718562874,2,39,1,1.0
294,CR,H04W,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
295,CR,H04L,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,2,2.0
296,CR,G06F,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,2,2.0
297,HK,G08B,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1,4,3,3.0
298,HK,G02F,2.0,0.3333333333333333,0.3333333333333333,0.0,0.1612902815080693,2.0,0.3333333333333333,0.3333333333333333,0.0,0.1612902815080693,1,7,3,3.0
299,HK,C23C,1.0,0.3333333333333333,0.3333333333333333,0.0,0.25,1.0,0.3333333333333333,0.3333333333333333,0.0,0.25,1,4,3,3.0
300,HK,A47D,1.6,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,5,5,2,2.0
301,HK,B01D,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0217391304347826,1,10,9,9.0
302,HK,B65D,0.0,0.0,0.0,0.0,0.0625008226356489,0.0,0.0,0.0,0.0,0.0625008226356489,1,8,8,8.0
303,HK,F41B,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2,4,4,4.0
304,HK,A61K,0.0,0.0,0.0,0.0,0.0163939265777089,0.0,0.0,0.0,0.0,0.0163939265777089,1,17,1,1.0
305,HK,C08G,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
306,HK,B25B,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
307,HK,H01L,0.8333333333333334,0.0122549019607843,0.0128676470588235,0.0001463271875914,0.009194668175917,0.8333333333333334,0.0122549019607843,0.0128676470588235,0.0001463271875914,0.009194668175917,6,69,1,1.0
308,HK,H01H,0.0,0.0,0.0,0.0,0.0714291905652481,0.0,0.0,0.0,0.0,0.0714291905652481,2,6,9,9.0
309,HK,G02C,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,2,2.0
310,HK,C07F,0.0,0.0,0.0,0.0,0.0476194566635519,0.0,0.0,0.0,0.0,0.0476194566635519,1,5,7,7.0
311,HK,H05K,2.0,0.25,0.25,0.0,0.1351350003046596,2.0,0.25,0.25,0.0,0.1351350003046596,1,9,2,2.0
312,HK,F21S,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2,4,5,5.0
313,HK,H03L,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1,2,1,1.0
314,HK,A61B,0.6666666666666666,0.0952380952380952,0.0952380952380952,0.0,0.2291652956072516,0.0,0.0,0.0,0.0,0.125,3,8,1,1.0
315,HK,H04M,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,1,6,5,4.0
316,HK,C07K,0.0,0.0,0.0,0.0,0.0666672665981665,0.0,0.0,0.0,0.0,0.0666672665981665,1,7,1,1.0
317,HK,A01N,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,4,4.0
318,HK,G02B,0.0,0.0,0.0,0.0,0.0227278280693303,0.0,0.0,0.0,0.0,0.0227278280693303,1,16,2,2.0
319,HK,H01M,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,4,4.0
320,HK,A63F,2.0,0.25,0.28125,0.0,0.1958759292911328,2.0,0.25,0.28125,0.0,0.1958759292911328,1,9,6,6.0
321,HK,H01R,0.0,0.0,0.0,0.0,0.0526325371094558,0.0,0.0,0.0,0.0,0.0526325371094558,1,11,4,4.0
322,HK,H05B,0.0,0.0,0.0,0.0,0.012500054882229,0.0,0.0,0.0,0.0,0.012500054882229,1,24,3,3.0
323,HK,H02P,5.666666666666667,0.5151515151515151,0.5151515151515151,0.0,0.0833333333333333,5.0,0.4545454545454545,0.4621212121212121,0.0,0.0781652062263766,3,12,9,9.0
324,HK,A01K,0.0,0.0,0.0,0.0,0.0769235460362902,0.0,0.0,0.0,0.0,0.0769235460362902,1,5,3,3.0
325,HK,G01B,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,5,5.0
326,HK,H04B,5.0,0.3571428571428571,0.3571428571428571,0.0,0.0746268539470895,4.0,0.2857142857142857,0.2976190476190476,0.0,0.0655818512714789,2,15,5,5.0
327,HK,C09K,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1,2,7,7.0
328,HK,G08C,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1,2,3,3.0
329,HK,A47J,1.0,0.0588235294117647,0.0588235294117647,0.0,0.1086944945303922,1.0,0.0588235294117647,0.0588235294117647,0.0,0.1086944945303922,1,18,2,2.0
330,HK,H03K,2.0,0.2857142857142857,0.2857142857142857,0.0,0.138888875,2.0,0.2857142857142857,0.2857142857142857,0.0,0.138888875,1,8,6,6.0
331,HK,B29C,1.0,0.25,0.25,0.0,0.3846146809455646,1.0,0.25,0.25,0.0,0.3846146809455646,1,5,1,1.0
332,HK,G01N,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,1,6,1,1.0
333,HK,H02K,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1,4,5,5.0
334,HK,A47L,0.0,0.0,0.0,0.0,0.03333378072576,0.0,0.0,0.0,0.0,0.03333378072576,1,10,9,9.0
335,HK,A41C,0.5,0.25,0.25,0.0,0.2727273829328004,0.5,0.25,0.25,0.0,0.2727273829328004,2,3,3,3.0
336,HK,B63B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,8,8.0
337,HK,H01J,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,8,8.0
338,HK,B25J,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2,2,9,9.0
339,HK,H04N,2.0,0.2222222222222222,0.2222222222222222,0.0,0.1315788639429197,2.0,0.2222222222222222,0.2222222222222222,0.0,0.1315788639429197,1,10,1,1.0
340,HK,G06F,0.0,0.0,0.0,0.0,0.0101010101010139,0.0,0.0,0.0,0.0,0.0101010101010139,3,35,1,1.0
341,HK,H02J,0.0,0.0,0.0,0.0,0.0256410326160471,0.0,0.0,0.0,0.0,0.0256410326160471,1,11,5,5.0
342,HK,G11B,3.0,0.1363636363636363,0.1363636363636363,0.0,0.0727263909360754,1.5,0.0681818181818181,0.0909090909090909,0.0,0.05568212509675,4,23,1,1.0
343,HK,G09B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,9,9.0
344,HK,A61F,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
345,HK,H01F,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,9,9.0
346,HK,F21V,0.0,0.0,0.0,0.0,0.0277781506047999,0.0,0.0,0.0,0.0,0.0277781506047999,1,12,4,4.0
347,HK,G05F,1.0,0.5,0.5,0.0,0.454545234134399,1.0,0.5,0.5,0.0,0.454545234134399,1,3,8,8.0
348,HK,B32B,5.0,0.625,0.625,0.0,0.1219512141650928,5.0,0.625,0.625,0.0,0.1219512141650928,1,9,8,8.0
349,HK,H03F,0.0,0.0,0.0,0.0,0.0476194566635519,0.0,0.0,0.0,0.0,0.0476194566635519,1,5,1,1.0
350,HK,B60N,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,5,5.0
351,HK,G07F,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2,2,1,1.0
352,HK,H02M,3.0,0.12,0.1519999999999999,0.0033333333333333,0.0438301915260099,3.0,0.12,0.1519999999999999,0.0033333333333333,0.0438301915260099,2,26,4,4.0
353,HK,C07D,0.5,0.0714285714285714,0.0714285714285714,0.0,0.083333375,0.5,0.0714285714285714,0.0714285714285714,0.0,0.083333375,2,8,1,1.0
354,HK,E05B,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,2,3,2,2.0
355,HK,H04L,0.0,0.0,0.0,0.0,0.0121951219512195,0.0,0.0,0.0,0.0,0.0121951219512195,2,26,1,1.0
356,HK,G10L,1.0,0.5,0.5,0.0,0.454545234134399,1.0,0.5,0.5,0.0,0.454545234134399,1,3,5,5.0
357,HK,B62B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,3,3.0
358,HK,C08F,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
359,HK,G06K,0.0,0.0,0.0,0.0,0.03333378072576,0.0,0.0,0.0,0.0,0.03333378072576,1,10,1,1.0
360,HK,A61M,1.0,0.3333333333333333,0.3333333333333333,0.0,0.4166662192742399,1.0,0.3333333333333333,0.3333333333333333,0.0,0.4166662192742399,1,4,9,9.0
361,HK,A45D,0.0,0.0,0.0,0.0,0.0555565466997866,0.0,0.0,0.0,0.0,0.0555565466997866,1,10,8,8.0
362,HK,A61L,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
363,HK,H04W,2.0,0.2,0.2,0.0,0.1428568651564647,2.0,0.2,0.2,0.0,0.1428568651564647,1,11,1,1.0
364,HK,A61H,9.0,0.6923076923076923,0.6923076923076923,0.0,0.0757575731200435,9.0,0.6923076923076923,0.6923076923076923,0.0,0.0757575731200435,1,14,7,6.0
365,HK,B23K,1.5,0.2142857142857142,0.2142857142857142,0.0,0.125,1.5,0.2142857142857142,0.2142857142857142,0.0,0.125,2,8,10,10.0
366,HK,H04R,0.0,0.0,0.0,0.0,0.0454547658656008,0.0,0.0,0.0,0.0,0.0454547658656008,1,6,5,5.0
367,HK,H01Q,3.333333333333333,0.238095238095238,0.238095238095238,0.0,0.0704225335905624,2.6666666666666665,0.1904761904761904,0.1999999999999999,0.0,0.0637162145334433,3,15,2,2.0
368,HK,B01J,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,5,5.0
369,HK,G09G,0.0,0.0,0.0,0.0,0.0370370391889836,0.0,0.0,0.0,0.0,0.0370370391889836,1,7,5,5.0
370,HK,G06Q,0.0,0.0,0.0,0.0,0.0169493658366287,0.0,0.0,0.0,0.0,0.0169493658366287,1,15,8,8.0
371,HK,G03B,3.0,0.3,0.3,0.0,0.1428568651564647,2.0,0.2,0.2249999999999999,0.0,0.1180116576390382,2,11,4,4.0
372,HK,H01P,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1,2,3,3.0
373,HK,C07C,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
374,HK,A47G,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,1,7,2,2.0
375,HK,B82Y,1.0,0.5,0.5,0.0,0.454545234134399,1.0,0.5,0.5,0.0,0.454545234134399,1,3,3,3.0
376,HK,A63B,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1,5,1,1.0
377,HK,B24B,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,2,2.0
378,HK,H01B,3.0,0.75,0.75,0.0,0.2380951358341119,3.0,0.75,0.75,0.0,0.2380951358341119,1,5,5,5.0
