countryid,country,class,technology,decile_1stGMI_Sara,decile_1stGMI_Frank
70,GB,627,H04R,4,4
70,GB,628,H04S,5,7
70,GB,629,H04W,1,1
70,GB,630,H05B,4,3
70,,633,,10,
70,GB,635,H05K,3,2
73,GE,591,H01J,4,6
73,GE,593,H01L,5,6
77,,548,,,
77,,553,,,
82,,5,,,
82,,24,,5,
82,GR,59,A61B,2,1
82,GR,62,A61F,8,9
82,GR,66,A61K,3,2
82,,68,,10,
82,,69,,,
82,GR,86,B01J,4,5
82,GR,135,B26B,5,5
82,,153,,,
82,,161,,,
82,,231,,,
82,,269,,,
82,GR,270,C07D,2,2
82,,273,,,
82,,275,,,
82,,279,,,
82,GR,311,C12N,9,10
82,,313,,5,
82,,408,,5,
82,,502,,7,
82,GR,512,G01N,1,1
82,GR,520,G02B,3,1
82,GR,542,G06F,1,1
82,GR,545,G06K,7,4
82,GR,548,G06Q,3,1
82,,549,,,
82,,553,,,
82,GR,593,H01L,2,1
82,,596,,,
82,GR,617,H03L,1,1
82,,618,,7,
82,GR,619,H04B,3,2
82,GR,623,H04L,1,1
82,GR,625,H04N,8,9
82,GR,629,H04W,1,1
86,HK,8,A01K,3,3
86,HK,11,A01N,4,4
86,,21,,,
86,,30,,,
86,HK,32,A41C,3,3
86,,39,,,
86,,42,,1,
86,HK,46,A45D,8,7
86,,50,,5,
86,,51,,2,
86,HK,52,A47D,2,2
86,HK,54,A47G,2,4
86,HK,56,A47J,2,1
86,HK,58,A47L,9,9
86,HK,59,A61B,1,1
86,,60,,,
86,HK,62,A61F,1,1
86,,63,,5,
86,HK,64,A61H,6,4
86,HK,66,A61K,1,1
86,HK,67,A61L,1,1
86,HK,68,A61M,9,10
86,,69,,,
86,HK,75,A63B,1,1
86,,76,,,
86,HK,78,A63F,6,6
86,HK,80,A63H,1,2
86,HK,84,B01D,9,6
86,HK,86,B01J,5,3
86,,91,,,
86,,95,,,
86,HK,122,B23K,10,10
86,HK,125,B24B,2,1
86,HK,128,B25B,2,5
86,,131,,,
86,HK,134,B25J,9,10
86,HK,153,B29C,1,1
86,HK,161,B32B,8,6
86,HK,168,B41J,5,5
86,,176,,,
86,HK,194,B60N,5,7
86,,197,,,
86,HK,211,B62B,3,1
86,HK,219,B63B,8,9
86,HK,231,B65D,8,9
86,,233,,4,
86,HK,249,B82Y,3,3
86,,255,,,
86,HK,269,C07C,1,2
86,HK,270,C07D,1,1
86,HK,271,C07F,7,4
86,HK,275,C07K,1,1
86,HK,278,C08F,1,1
86,HK,279,C08G,2,1
86,,281,,,
86,HK,291,C09K,7,5
86,HK,311,C12N,2,2
86,HK,313,C12Q,2,1
86,HK,326,C23C,3,1
86,,332,,,
86,,357,,,
86,,392,,,
86,HK,393,E05B,2,2
86,,433,,,
86,,440,,,
86,HK,453,F21S,5,3
86,HK,454,F21V,4,3
86,,469,,,
86,HK,493,F41B,4,2
86,HK,502,G01B,5,4
86,,503,,,
86,HK,512,G01N,1,1
86,,515,,1,
86,,516,,,
86,HK,520,G02B,2,1
86,HK,521,G02C,2,2
86,HK,522,G02F,3,2
86,HK,523,G03B,4,3
86,,529,,,
86,,535,,10,
86,HK,537,G05F,8,8
86,HK,542,G06F,1,1
86,HK,545,G06K,1,1
86,HK,548,G06Q,8,7
86,HK,549,G06T,5,5
86,HK,553,G07F,1,1
86,HK,555,G08B,3,2
86,HK,556,G08C,3,5
86,HK,558,G09B,9,8
86,,561,,2,
86,HK,562,G09G,5,3
86,,568,,,
86,HK,570,G10L,5,3
86,HK,571,G11B,1,1
86,,572,,,
86,HK,586,H01B,5,4
86,HK,588,H01F,9,7
86,HK,590,H01H,9,9
86,HK,591,H01J,8,8
86,HK,593,H01L,1,1
86,HK,594,H01M,4,2
86,HK,595,H01P,3,2
86,HK,596,H01Q,2,1
86,HK,597,H01R,4,3
86,,602,,,
86,HK,603,H02J,5,4
86,HK,604,H02K,5,3
86,HK,605,H02M,4,2
86,HK,607,H02P,9,7
86,HK,612,H03F,1,1
86,,614,,,
86,HK,616,H03K,6,4
86,HK,617,H03L,1,1
86,HK,618,H03M,7,7
86,HK,619,H04B,5,3
86,HK,623,H04L,1,1
86,HK,624,H04M,4,3
86,HK,625,H04N,1,1
86,HK,627,H04R,5,5
86,HK,629,H04W,1,1
86,HK,630,H05B,3,3
86,HK,635,H05K,2,2
88,HR,59,A61B,1,1
88,HR,66,A61K,8,7
88,HR,69,A61N,1,1
88,HR,270,C07D,1,1
88,HR,273,C07H,1,1
88,,406,,,
88,,542,,,
88,HR,597,H01R,1,1
88,HR,623,H04L,7,7
88,,629,,,
90,,6,,,
90,HU,11,A01N,7,7
90,HU,59,A61B,10,10
90,HU,62,A61F,7,4
90,HU,66,A61K,8,8
90,,67,,,
90,,68,,,
90,,69,,,
90,,75,,10,
90,,78,,,
90,,84,,,
90,,86,,,
90,,153,,,
90,HU,198,B60S,1,1
90,HU,199,B60T,3,4
90,,213,,,
90,,231,,,
90,,249,,,
90,,258,,10,
90,HU,269,C07C,8,9
90,HU,270,C07D,7,7
90,,271,,,
90,HU,273,C07H,7,7
90,,274,,,
90,HU,275,C07K,5,6
90,,278,,,
90,HU,279,C08G,5,10
90,,291,,,
90,,311,,,
90,,312,,,
90,,313,,,
90,,400,,,
90,HU,435,F16D,5,7
90,HU,438,F16H,8,10
90,HU,440,F16K,2,5
90,,441,,,
90,,454,,,
90,,503,,,
90,,505,,,
90,HU,512,G01N,5,8
90,HU,515,G01R,8,8
90,HU,520,G02B,10,10
90,,522,,,
90,HU,542,G06F,7,6
90,,545,,,
90,,548,,,
90,,549,,,
90,,570,,,
90,,571,,,
90,HU,591,H01J,7,6
90,,594,,,
90,,597,,,
90,,604,,,
90,,605,,,
90,,618,,,
90,,619,,,
90,HU,623,H04L,1,1
90,,624,,,
90,,625,,,
90,,626,,,
90,,629,,,
90,,630,,,
91,,39,,1,
91,ID,66,A61K,4,2
91,ID,400,E21B,2,2
91,,518,,2,
91,ID,593,H01L,4,5
92,,8,,,
92,IE,11,A01N,2,3
92,,24,,,
92,,51,,,
92,IE,59,A61B,1,2
92,,60,,,
92,IE,62,A61F,2,2
92,,65,,,
92,IE,66,A61K,3,2
92,IE,67,A61L,3,2
92,IE,68,A61M,1,1
92,IE,69,A61N,2,1
92,,71,,,
92,IE,75,A63B,7,5
92,IE,78,A63F,10,9
92,,84,,,
92,,86,,,
92,,87,,,
92,,95,,,
92,,122,,,
92,IE,153,B29C,9,9
92,IE,168,B41J,4,3
92,,197,,10,
92,,229,,,
92,IE,231,B65D,3,2
92,,233,,,
92,,234,,3,
92,,241,,,
92,IE,249,B82Y,7,6
92,,250,,,
92,,255,,,
92,IE,269,C07C,1,1
92,IE,270,C07D,1,1
92,,271,,10,
92,IE,275,C07K,2,2
92,,278,,,
92,,279,,,
92,,281,,,
92,,286,,,
92,IE,290,C09J,4,3
92,IE,291,C09K,3,10
92,IE,311,C12N,5,3
92,,312,,,
92,IE,313,C12Q,5,3
92,IE,326,C23C,2,2
92,,387,,3,
92,IE,400,E21B,2,1
92,,418,,,
92,,433,,,
92,IE,440,F16K,4,3
92,,441,,,
92,,454,,,
92,IE,502,G01B,6,7
92,IE,503,G01C,4,2
92,,505,,,
92,,508,,,
92,IE,512,G01N,3,2
92,IE,515,G01R,1,1
92,IE,516,G01S,1,1
92,,518,,4,
92,IE,520,G02B,5,4
92,IE,522,G02F,8,9
92,IE,535,G05B,8,7
92,IE,537,G05F,1,1
92,IE,542,G06F,1,1
92,IE,545,G06K,1,1
92,IE,547,G06N,6,4
92,IE,548,G06Q,1,1
92,IE,549,G06T,3,3
92,IE,553,G07F,4,5
92,IE,555,G08B,6,6
92,,557,,,
92,IE,562,G09G,7,6
92,IE,570,G10L,1,1
92,IE,571,G11B,2,1
92,IE,572,G11C,1,1
92,,586,,,
92,,588,,,
92,,590,,,
92,IE,591,H01J,2,1
92,IE,593,H01L,1,1
92,IE,595,H01P,3,2
92,IE,596,H01Q,1,1
92,IE,597,H01R,3,1
92,IE,598,H01S,2,1
92,,602,,,
92,IE,603,H02J,3,2
92,,604,,7,
92,IE,605,H02M,3,2
92,IE,609,H03B,5,9
92,IE,612,H03F,10,8
92,IE,616,H03K,1,1
92,IE,617,H03L,5,5
92,IE,618,H03M,1,1
92,IE,619,H04B,2,1
92,IE,621,H04J,9,6
92,IE,623,H04L,1,1
92,IE,624,H04M,1,1
92,IE,625,H04N,1,1
92,IE,626,H04Q,3,3
92,,627,,,
92,IE,629,H04W,1,1
92,,630,,,
92,IE,635,H05K,7,7
93,,3,,,
93,IL,5,A01G,7,6
93,IL,6,A01H,7,6
93,IL,8,A01K,2,1
93,IL,11,A01N,3,3
93,,19,,,
93,IL,21,A23G,7,7
93,,24,,,
93,IL,30,A24F,4,2
93,,33,,,
93,,39,,,
93,,46,,,
93,,50,,,
93,IL,51,A47C,2,1
93,,52,,,
93,,56,,,
93,IL,57,A47K,4,2
93,,58,,,
93,IL,59,A61B,1,1
93,,60,,,
93,IL,62,A61F,1,1
93,,63,,,
93,,64,,,
93,,65,,10,
93,IL,66,A61K,1,1
93,IL,67,A61L,1,1
93,IL,68,A61M,1,1
93,IL,69,A61N,1,1
93,,71,,,
93,IL,75,A63B,2,1
93,,78,,10,
93,IL,80,A63H,6,4
93,IL,84,B01D,8,8
93,,85,,,
93,IL,86,B01J,9,8
93,,87,,,
93,,95,,,
93,,116,,,
93,,117,,,
93,,118,,,
93,IL,122,B23K,9,8
93,,125,,,
93,,128,,,
93,,134,,,
93,,135,,,
93,IL,152,B29B,3,2
93,IL,153,B29C,1,2
93,,161,,,
93,IL,164,B41C,3,3
93,,166,,,
93,IL,168,B41J,10,8
93,,171,,,
93,,185,,,
93,IL,190,B60J,8,8
93,,191,,,
93,,194,,,
93,IL,197,B60R,5,2
93,,198,,,
93,,201,,,
93,,211,,,
93,,213,,,
93,,216,,,
93,IL,219,B63B,7,10
93,,225,,,
93,,226,,,
93,IL,229,B65B,5,3
93,IL,231,B65D,6,5
93,,233,,,
93,,234,,,
93,,249,,,
93,,250,,,
93,IL,255,C02F,1,1
93,IL,257,C03C,3,2
93,IL,258,C04B,2,2
93,IL,269,C07C,1,1
93,IL,270,C07D,1,1
93,IL,271,C07F,9,8
93,IL,273,C07H,4,3
93,,274,,,
93,IL,275,C07K,2,1
93,IL,278,C08F,2,2
93,IL,279,C08G,4,3
93,IL,281,C08J,1,1
93,,282,,,
93,,283,,,
93,IL,286,C09D,1,1
93,,291,,,
93,,295,,,
93,,303,,,
93,IL,311,C12N,1,1
93,IL,312,C12P,1,1
93,IL,313,C12Q,2,2
93,,314,,,
93,,315,,,
93,,324,,,
93,IL,326,C23C,2,1
93,IL,330,C25B,1,1
93,IL,332,C25D,1,1
93,,334,,,
93,,340,,10,
93,,353,,,
93,,357,,,
93,,381,,,
93,,384,,,
93,,390,,,
93,,392,,,
93,,393,,,
93,,398,,5,
93,IL,400,E21B,3,3
93,,406,,,
93,,407,,,
93,IL,418,F02M,2,1
93,,423,,,
93,,424,,,
93,,426,,,
93,,428,,,
93,IL,435,F16D,3,2
93,,436,,,
93,,438,,,
93,IL,440,F16K,7,5
93,,441,,,
93,,454,,,
93,,474,,,
93,,477,,,
93,IL,480,F25B,2,3
93,,490,,,
93,IL,492,F41A,9,9
93,,497,,,
93,,499,,,
93,,502,,,
93,IL,503,G01C,8,7
93,,504,,,
93,,505,,,
93,IL,508,G01J,1,1
93,,509,,,
93,,510,,,
93,,511,,,
93,IL,512,G01N,1,1
93,,514,,1,
93,IL,515,G01R,2,1
93,,516,,,
93,,517,,,
93,IL,518,G01V,2,3
93,IL,520,G02B,1,1
93,,521,,,
93,IL,522,G02F,5,4
93,,523,,,
93,IL,526,G03F,5,4
93,IL,527,G03G,5,4
93,IL,528,G03H,2,2
93,IL,535,G05B,6,5
93,,536,,,
93,IL,537,G05F,1,1
93,IL,542,G06F,1,1
93,IL,545,G06K,1,1
93,,547,,,
93,IL,548,G06Q,2,2
93,IL,549,G06T,1,1
93,,550,,,
93,IL,551,G07C,10,9
93,IL,553,G07F,9,8
93,,555,,,
93,,557,,,
93,IL,558,G09B,8,7
93,,561,,10,
93,,562,,,
93,,568,,2,
93,IL,570,G10L,6,4
93,IL,571,G11B,1,1
93,IL,572,G11C,3,2
93,,579,,,
93,IL,586,H01B,2,1
93,IL,588,H01F,,10
93,IL,589,H01G,8,7
93,IL,590,H01H,4,5
93,IL,591,H01J,1,1
93,IL,593,H01L,1,1
93,IL,594,H01M,2,1
93,IL,595,H01P,2,2
93,IL,596,H01Q,6,5
93,IL,597,H01R,8,6
93,IL,598,H01S,4,5
93,,601,,,
93,,602,,,
93,IL,603,H02J,9,7
93,IL,604,H02K,3,2
93,IL,605,H02M,2,1
93,,607,,4,
93,,609,,,
93,IL,612,H03F,6,5
93,,613,,,
93,IL,614,H03H,5,5
93,IL,616,H03K,2,1
93,IL,617,H03L,10,8
93,IL,618,H03M,1,1
93,IL,619,H04B,2,2
93,IL,621,H04J,1,1
93,IL,623,H04L,1,1
93,IL,624,H04M,2,1
93,IL,625,H04N,1,1
93,IL,626,H04Q,1,1
93,IL,627,H04R,6,6
93,,628,,,
93,IL,629,H04W,1,1
93,IL,630,H05B,10,9
93,IL,635,H05K,2,1
95,IN,6,A01H,9,10
95,IN,8,A01K,4,5
95,IN,11,A01N,2,1
95,,24,,,
95,,46,,,
95,,50,,,
95,,56,,,
95,IN,58,A47L,5,3
95,IN,59,A61B,1,1
95,IN,62,A61F,2,2
95,,63,,,
95,IN,66,A61K,1,1
95,IN,67,A61L,3,2
95,IN,68,A61M,9,8
95,IN,69,A61N,1,1
95,IN,71,A61Q,9,10
95,IN,75,A63B,7,7
95,,78,,,
95,IN,84,B01D,1,1
95,,85,,,
95,IN,86,B01J,2,1
95,,87,,,
95,IN,95,B05B,1,1
95,IN,106,B21D,4,3
95,,116,,,
95,,122,,,
95,,123,,,
95,,125,,,
95,IN,127,B24D,4,2
95,IN,153,B29C,9,9
95,IN,161,B32B,2,1
95,IN,191,B60K,3,3
95,IN,192,B60L,3,2
95,IN,194,B60N,4,4
95,IN,197,B60R,2,2
95,IN,201,B60W,1,1
95,,213,,,
95,IN,226,B64D,4,2
95,,231,,2,
95,,233,,,
95,,234,,,
95,IN,246,B81B,4,3
95,,249,,,
95,IN,250,C01B,1,1
95,,254,,,
95,IN,255,C02F,9,9
95,IN,258,C04B,6,5
95,IN,269,C07C,1,1
95,IN,270,C07D,1,1
95,IN,271,C07F,5,4
95,IN,273,C07H,1,1
95,IN,275,C07K,1,1
95,IN,278,C08F,1,1
95,IN,279,C08G,1,1
95,IN,281,C08J,2,1
95,IN,282,C08K,9,9
95,IN,283,C08L,1,1
95,IN,284,C09B,2,1
95,IN,286,C09D,1,1
95,IN,291,C09K,1,1
95,IN,295,C10G,1,1
95,,297,,,
95,IN,300,C10M,1,1
95,,301,,,
95,IN,303,C11D,7,8
95,IN,311,C12N,1,1
95,IN,312,C12P,7,7
95,IN,313,C12Q,2,2
95,,323,,,
95,,324,,,
95,IN,326,C23C,6,6
95,,334,,,
95,IN,357,D06F,1,1
95,IN,382,E02F,6,3
95,,392,,,
95,,393,,,
95,IN,400,E21B,1,1
95,IN,406,F01D,2,1
95,IN,410,F01N,6,5
95,IN,412,F02B,4,3
95,,413,,,
95,IN,414,F02D,3,2
95,IN,418,F02M,1,1
95,IN,419,F02N,1,1
95,,423,,,
95,IN,426,F04B,2,3
95,IN,427,F04C,2,1
95,IN,428,F04D,7,5
95,IN,430,F15B,2,2
95,,433,,,
95,,434,,,
95,IN,435,F16D,7,7
95,IN,438,F16H,2,1
95,IN,440,F16K,2,2
95,IN,441,F16L,5,5
95,,454,,,
95,IN,470,F23R,1,1
95,IN,480,F25B,1,1
95,IN,482,F25D,2,2
95,,502,,,
95,IN,503,G01C,1,1
95,IN,504,G01D,8,8
95,,505,,,
95,,508,,,
95,,509,,,
95,,510,,,
95,,511,,,
95,IN,512,G01N,1,1
95,IN,515,G01R,2,2
95,IN,516,G01S,1,1
95,,517,,,
95,IN,518,G01V,1,1
95,IN,520,G02B,1,1
95,IN,522,G02F,5,5
95,,523,,,
95,IN,526,G03F,1,1
95,IN,535,G05B,1,1
95,IN,536,G05D,1,1
95,IN,537,G05F,1,1
95,IN,542,G06F,1,1
95,IN,545,G06K,2,1
95,IN,547,G06N,6,5
95,IN,548,G06Q,1,1
95,IN,549,G06T,1,1
95,IN,551,G07C,5,3
95,IN,553,G07F,9,8
95,IN,555,G08B,,10
95,,557,,,
95,,558,,,
95,IN,562,G09G,3,2
95,IN,570,G10L,1,1
95,IN,571,G11B,1,1
95,IN,572,G11C,1,1
95,,574,,,
95,IN,586,H01B,9,8
95,IN,588,H01F,7,6
95,,589,,,
95,IN,590,H01H,2,2
95,IN,591,H01J,1,1
95,IN,593,H01L,1,1
95,IN,594,H01M,1,1
95,,596,,,
95,,597,,,
95,IN,598,H01S,3,2
95,,601,,,
95,IN,602,H02H,6,4
95,IN,603,H02J,1,1
95,IN,604,H02K,1,1
95,IN,605,H02M,2,1
95,IN,607,H02P,4,3
95,,609,,,
95,IN,612,H03F,3,2
95,,613,,,
95,,614,,,
95,IN,616,H03K,1,1
95,IN,617,H03L,3,3
95,IN,618,H03M,1,1
95,IN,619,H04B,1,1
95,,620,,,
95,IN,621,H04J,2,2
95,IN,623,H04L,1,1
95,IN,624,H04M,1,1
95,IN,625,H04N,1,1
95,IN,626,H04Q,6,5
95,,627,,,
95,IN,628,H04S,9,5
95,IN,629,H04W,1,1
95,IN,630,H05B,10,7
95,IN,635,H05K,1,1
98,IR,59,A61B,4,3
98,IR,66,A61K,2,3
98,,86,,,
98,,512,,,
98,IR,542,G06F,3,2
98,,623,,2,
99,,8,,,
99,,59,,,
99,IS,62,A61F,1,10
99,IS,66,A61K,5,4
99,IS,311,C12N,1,1
99,,313,,,
99,,512,,,
99,IS,542,G06F,4,6
99,,623,,10,
99,,624,,,
100,,1,,,
100,IT,3,A01D,10,10
100,IT,4,A01F,7,7
100,,5,,,
100,IT,6,A01H,1,1
100,IT,8,A01K,6,4
100,,10,,,
100,IT,11,A01N,2,1
100,,21,,,
100,IT,24,A23L,3,3
100,,28,,,
100,IT,29,A24D,6,7
100,,30,,,
100,,37,,,
100,IT,39,A43B,6,5
100,IT,42,A44B,7,6
100,,45,,6,
100,,46,,,
100,IT,48,A46B,7,6
100,,50,,,
100,,51,,3,
100,,54,,,
100,IT,56,A47J,9,8
100,IT,58,A47L,4,3
100,IT,59,A61B,1,1
100,,60,,,
100,IT,62,A61F,2,1
100,IT,63,A61G,7,8
100,,64,,,
100,,65,,,
100,IT,66,A61K,1,2
100,IT,67,A61L,7,7
100,IT,68,A61M,4,3
100,,69,,,
100,,71,,,
100,,75,,,
100,,76,,,
100,IT,84,B01D,7,7
100,,85,,,
100,IT,86,B01J,2,2
100,,87,,,
100,,89,,,
100,IT,95,B05B,1,1
100,,97,,,
100,,101,,,
100,,104,,,
100,,105,,,
100,IT,106,B21D,1,1
100,IT,114,B22D,7,6
100,,116,,,
100,,117,,,
100,,118,,,
100,IT,122,B23K,5,4
100,,124,,,
100,IT,125,B24B,6,5
100,,128,,,
100,,129,,,
100,IT,134,B25J,1,1
100,,136,,,
100,,146,,,
100,IT,149,B28B,6,5
100,,152,,,
100,IT,153,B29C,3,2
100,IT,154,B29D,1,1
100,,156,,,
100,IT,161,B32B,3,3
100,,164,,,
100,,166,,,
100,IT,168,B41J,7,6
100,,171,,,
100,,175,,,
100,,184,,,
100,,185,,,
100,IT,188,B60G,6,5
100,IT,189,B60H,9,9
100,,190,,,
100,,191,,,
100,,192,,,
100,IT,194,B60N,10,9
100,,196,,,
100,IT,197,B60R,4,3
100,,198,,,
100,IT,199,B60T,3,3
100,,201,,,
100,IT,213,B62D,10,9
100,,216,,,
100,,218,,,
100,,219,,,
100,,222,,,
100,IT,225,B64C,4,1
100,,226,,,
100,IT,229,B65B,2,1
100,IT,230,B65C,9,8
100,IT,231,B65D,3,2
100,IT,233,B65G,,10
100,IT,234,B65H,3,2
100,,235,,,
100,,238,,,
100,,239,,,
100,,240,,,
100,IT,241,B67D,7,6
100,,246,,,
100,IT,249,B82Y,3,3
100,IT,250,C01B,7,7
100,IT,251,C01C,9,9
100,,255,,4,
100,,256,,,
100,IT,257,C03C,5,3
100,IT,258,C04B,1,1
100,IT,269,C07C,2,3
100,IT,270,C07D,1,1
100,IT,271,C07F,10,10
100,,273,,,
100,IT,274,C07J,8,8
100,IT,275,C07K,2,2
100,,276,,,
100,IT,278,C08F,6,6
100,,279,,,
100,IT,281,C08J,5,5
100,,282,,,
100,IT,283,C08L,5,5
100,IT,284,C09B,10,10
100,,286,,,
100,,290,,,
100,IT,291,C09K,7,6
100,IT,295,C10G,5,5
100,IT,299,C10L,10,10
100,,300,,,
100,IT,303,C11D,1,1
100,IT,311,C12N,1,1
100,,312,,,
100,IT,313,C12Q,4,3
100,IT,314,C12R,5,6
100,IT,315,C12Y,4,9
100,IT,322,C21D,8,7
100,,323,,7,
100,,324,,,
100,IT,326,C23C,5,4
100,IT,330,C25B,1,1
100,IT,331,C25C,9,9
100,,332,,,
100,IT,334,C30B,6,5
100,,339,,,
100,,341,,,
100,,346,,,
100,IT,348,D04B,5,4
100,,352,,,
100,IT,353,D05B,7,7
100,,355,,,
100,IT,357,D06F,,10
100,IT,370,D21F,6,4
100,IT,372,D21H,9,10
100,IT,375,E01C,5,4
100,,377,,,
100,IT,382,E02F,8,7
100,,387,,,
100,,390,,,
100,,392,,,
100,IT,393,E05B,7,6
100,,395,,,
100,,396,,,
100,,398,,,
100,IT,400,E21B,2,2
100,IT,406,F01D,5,4
100,,407,,,
100,,408,,,
100,IT,410,F01N,8,5
100,IT,412,F02B,5,3
100,IT,413,F02C,8,8
100,IT,414,F02D,2,1
100,IT,418,F02M,1,1
100,IT,420,F02P,5,5
100,IT,423,F03D,6,4
100,IT,426,F04B,7,6
100,,427,,,
100,,428,,,
100,,430,,,
100,,433,,,
100,IT,434,F16C,3,4
100,IT,435,F16D,3,2
100,,436,,,
100,IT,438,F16H,3,2
100,,439,,,
100,,440,,,
100,IT,441,F16L,6,5
100,,451,,,
100,,453,,,
100,,454,,,
100,,461,,,
100,,468,,,
100,IT,470,F23R,10,10
100,,472,,,
100,,474,,,
100,,480,,,
100,IT,482,F25D,7,5
100,IT,485,F27B,7,7
100,,489,,,
100,,490,,,
100,,492,,,
100,IT,502,G01B,9,8
100,IT,503,G01C,,10
100,,504,,,
100,,505,,,
100,,508,,,
100,,509,,,
100,IT,510,G01L,4,3
100,,511,,,
100,IT,512,G01N,4,3
100,,513,,,
100,IT,515,G01R,2,1
100,IT,516,G01S,6,6
100,,517,,,
100,IT,518,G01V,2,1
100,IT,520,G02B,4,3
100,,521,,,
100,IT,522,G02F,3,2
100,,523,,,
100,IT,524,G03C,6,5
100,IT,526,G03F,10,10
100,,535,,,
100,,536,,10,
100,,537,,,
100,IT,542,G06F,1,1
100,IT,545,G06K,7,6
100,,547,,,
100,IT,548,G06Q,1,1
100,IT,549,G06T,3,3
100,,551,,,
100,,552,,,
100,,553,,,
100,,555,,,
100,,557,,,
100,IT,558,G09B,4,1
100,,561,,4,
100,IT,562,G09G,7,6
100,IT,568,G10H,7,6
100,IT,570,G10L,8,9
100,IT,571,G11B,1,1
100,IT,572,G11C,1,1
100,IT,579,G21C,7,8
100,,585,,,
100,IT,586,H01B,5,5
100,,587,,,
100,,588,,,
100,,589,,,
100,,590,,,
100,IT,591,H01J,5,4
100,IT,593,H01L,1,1
100,IT,594,H01M,8,7
100,IT,595,H01P,9,10
100,IT,596,H01Q,4,3
100,IT,597,H01R,10,10
100,,598,,,
100,,600,,,
100,,601,,,
100,,602,,,
100,,603,,,
100,IT,604,H02K,1,3
100,IT,605,H02M,9,8
100,,607,,,
100,,609,,,
100,,612,,,
100,,613,,,
100,IT,614,H03H,10,10
100,IT,616,H03K,6,6
100,IT,617,H03L,3,2
100,IT,618,H03M,8,7
100,IT,619,H04B,4,3
100,IT,621,H04J,3,2
100,IT,623,H04L,1,1
100,,624,,,
100,IT,625,H04N,3,3
100,,626,,,
100,IT,627,H04R,10,9
100,IT,629,H04W,1,1
100,IT,630,H05B,1,1
100,IT,635,H05K,,10
101,JE,593,H01L,1,1
102,,66,,,
103,,66,,,
103,,545,,2,
103,JO,623,H04L,2,2
103,JO,629,H04W,1,1
104,,1,,,
104,,3,,,
104,,5,,,
104,,6,,,
104,JP,8,A01K,1,1
104,JP,11,A01N,3,3
104,,16,,2,
104,,17,,,
104,JP,18,A23C,7,7
104,,19,,,
104,JP,21,A23G,7,7
104,,22,,,
104,JP,23,A23K,8,8
104,,24,,,
104,,28,,,
104,,29,,,
104,JP,30,A24F,7,4
104,,32,,,
104,,33,,,
104,,37,,,
104,,39,,7,
104,JP,42,A44B,4,3
104,,43,,,
104,JP,46,A45D,1,10
104,,48,,,
104,,50,,,
104,,51,,,
104,,52,,,
104,,53,,,
104,,54,,,
104,JP,56,A47J,6,5
104,,57,,,
104,JP,58,A47L,7,7
104,JP,59,A61B,1,1
104,,60,,,
104,JP,62,A61F,3,2
104,,63,,,
104,,64,,,
104,,65,,,
104,JP,66,A61K,2,2
104,JP,67,A61L,5,5
104,JP,68,A61M,4,3
104,JP,69,A61N,9,9
104,JP,71,A61Q,8,9
104,,72,,,
104,JP,75,A63B,1,1
104,,76,,,
104,JP,78,A63F,4,4
104,JP,80,A63H,2,1
104,JP,84,B01D,8,7
104,,85,,,
104,JP,86,B01J,2,2
104,,87,,,
104,,89,,,
104,,91,,,
104,,95,,,
104,,96,,,
104,,97,,,
104,,98,,,
104,,99,,,
104,,100,,,
104,JP,101,B08B,6,5
104,,104,,,
104,,105,,,
104,JP,106,B21D,4,7
104,JP,114,B22D,3,3
104,,115,,,
104,JP,116,B23B,5,5
104,JP,117,B23C,7,7
104,,118,,,
104,,119,,,
104,JP,121,B23H,9,8
104,JP,122,B23K,1,3
104,,123,,,
104,,124,,,
104,JP,125,B24B,5,4
104,,126,,,
104,,127,,,
104,,128,,,
104,,129,,,
104,,130,,,
104,,131,,,
104,JP,134,B25J,6,6
104,,135,,,
104,,136,,,
104,,138,,,
104,JP,149,B28B,3,3
104,,151,,,
104,JP,152,B29B,8,9
104,,153,,,
104,JP,154,B29D,10,10
104,,156,,,
104,JP,161,B32B,1,1
104,,164,,,
104,JP,166,B41F,1,1
104,JP,168,B41J,2,2
104,JP,171,B41M,6,5
104,,172,,,
104,,175,,,
104,JP,176,B42F,8,6
104,,177,,,
104,,184,,,
104,JP,185,B60C,4,5
104,,188,,,
104,JP,189,B60H,3,4
104,JP,190,B60J,9,9
104,JP,191,B60K,,10
104,JP,192,B60L,10,10
104,JP,194,B60N,6,5
104,,196,,,
104,JP,197,B60R,1,2
104,JP,198,B60S,10,10
104,JP,199,B60T,5,8
104,JP,201,B60W,4,4
104,,211,,,
104,JP,213,B62D,2,2
104,,215,,,
104,JP,216,B62K,2,2
104,JP,218,B62M,2,2
104,JP,219,B63B,7,6
104,,222,,,
104,,225,,,
104,,226,,,
104,,228,,,
104,JP,229,B65B,3,2
104,JP,231,B65D,3,3
104,,233,,,
104,JP,234,B65H,3,3
104,JP,235,B66B,4,4
104,JP,236,B66C,8,8
104,,238,,,
104,,240,,,
104,,241,,,
104,,246,,,
104,,247,,,
104,JP,249,B82Y,2,2
104,JP,250,C01B,9,9
104,,253,,,
104,JP,254,C01G,8,7
104,,255,,,
104,JP,256,C03B,10,10
104,JP,257,C03C,4,4
104,JP,258,C04B,4,4
104,,264,,,
104,,268,,,
104,JP,269,C07C,1,1
104,JP,270,C07D,1,1
104,JP,271,C07F,4,9
104,JP,273,C07H,6,6
